127.0.0.1 - - [10/Apr/2025:20:05:56 -0400] "GET /phpMyAdmin/js/vendor/codemirror/addon/hint/show-hint.js?v=5.2.2 HTTP/1.1" 200 19792 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:56 -0400] "GET /phpMyAdmin/js/vendor/codemirror/addon/hint/sql-hint.js?v=5.2.2 HTTP/1.1" 200 9560 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:56 -0400] "GET /phpMyAdmin/js/vendor/codemirror/addon/lint/lint.js?v=5.2.2 HTTP/1.1" 200 9987 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:56 -0400] "GET /phpMyAdmin/js/dist/codemirror/addon/lint/sql-lint.js?v=5.2.2 HTTP/1.1" 200 968 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:56 -0400] "GET /phpMyAdmin/js/vendor/tracekit.js?v=5.2.2 HTTP/1.1" 200 48455 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:56 -0400] "GET /phpMyAdmin/js/dist/error_report.js?v=5.2.2 HTTP/1.1" 200 9264 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:56 -0400] "GET /phpMyAdmin/js/dist/drag_drop_import.js?v=5.2.2 HTTP/1.1" 200 12430 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:56 -0400] "GET /phpMyAdmin/js/dist/shortcuts_handler.js?v=5.2.2 HTTP/1.1" 200 3303 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:56 -0400] "GET /phpMyAdmin/js/dist/console.js?v=5.2.2 HTTP/1.1" 200 49660 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:57 -0400] "GET /phpMyAdmin/themes/dot.gif HTTP/1.1" 200 43 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
